Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/9/28, 00:00:00, 2158.75, 2172.00, 2150.75, 2170.00, 1733016, 2895144, 0, 0
2016/9/29, 00:00:00, 2169.00, 2173.75, 2144.00, 2155.25, 2306654, 2894929, 0, 0
2016/9/30, 00:00:00, 2152.50, 2175.00, 2142.50, 2167.25, 1989690, 2898001, 0, 0
2016/10/3, 00:00:00, 2165.50, 2170.75, 2153.50, 2160.00, 1406125, 2878657, 0, 0
2016/10/4, 00:00:00, 2160.50, 2166.50, 2142.75, 2151.50, 2143439, 2912290, 0, 0
2016/10/5, 00:00:00, 2151.00, 2164.75, 2147.75, 2160.00, 1369566, 2921730, 0, 0
2016/10/6, 00:00:00, 2160.00, 2164.00, 2150.00, 2163.25, 1209239, 2920563, 0, 0
2016/10/7, 00:00:00, 2162.00, 2168.25, 2144.75, 2153.25, 1958026, 2913295, 0, 0
2016/10/10, 00:00:00, 2158.75, 2170.25, 2155.25, 2165.75, 952867, 2942901, 0, 0
2016/10/11, 00:00:00, 2166.25, 2167.50, 2128.50, 2141.25, 2243746, 2927494, 0, 0
2016/10/12, 00:00:00, 2139.75, 2147.50, 2133.00, 2138.25, 1483026, 2929169, 0, 0
2016/10/13, 00:00:00, 2134.50, 2139.00, 2114.50, 2133.00, 2195134, 2928712, 0, 0
2016/10/14, 00:00:00, 2133.00, 2150.00, 2129.00, 2133.75, 1841156, 2920332, 0, 0
2016/10/17, 00:00:00, 2133.00, 2136.75, 2123.50, 2129.75, 1251946, 2925829, 0, 0
2016/10/18, 00:00:00, 2129.25, 2146.50, 2127.00, 2138.75, 1139317, 2928096, 0, 0
2016/10/19, 00:00:00, 2138.25, 2149.25, 2133.25, 2144.75, 948475, 2944305, 0, 0
2016/10/20, 00:00:00, 2144.25, 2151.25, 2133.50, 2143.75, 1611098, 2944425, 0, 0
2016/10/21, 00:00:00, 2142.75, 2145.25, 2130.00, 2141.50, 1409837, 2968897, 0, 0
2016/10/24, 00:00:00, 2143.75, 2155.75, 2141.50, 2151.00, 1010790, 2984151, 0, 0
2016/10/25, 00:00:00, 2151.50, 2156.50, 2142.00, 2144.75, 1198210, 2979531, 0, 0
2016/10/26, 00:00:00, 2142.00, 2146.75, 2131.50, 2140.75, 1548442, 2976108, 0, 0
2016/10/27, 00:00:00, 2140.50, 2150.50, 2129.25, 2130.25, 1795356, 2985869, 0, 0
2016/10/28, 00:00:00, 2134.00, 2142.00, 2119.25, 2130.50, 2391182, 2969629, 0, 0
2016/10/31, 00:00:00, 2126.75, 2137.25, 2121.50, 2126.75, 1371713, 2977889, 0, 0
2016/11/1, 00:00:00, 2130.25, 2136.25, 2097.75, 2110.50, 2257062, 2959958, 0, 0
2016/11/2, 00:00:00, 2109.00, 2113.25, 2094.00, 2099.00, 2013595, 2930594, 0, 0
2016/11/3, 00:00:00, 2095.00, 2105.50, 2086.50, 2090.25, 1795490, 2951457, 0, 0
2016/11/4, 00:00:00, 2090.75, 2101.00, 2085.50, 2086.75, 2079129, 2916104, 0, 0
2016/11/7, 00:00:00, 2112.75, 2137.50, 2109.50, 2135.75, 1761750, 2903060, 0, 0
2016/11/8, 00:00:00, 2135.75, 2150.00, 2125.75, 2142.25, 1751369, 2896379, 0, 0
2016/11/9, 00:00:00, 2144.75, 2173.50, 2035.25, 2167.00, 5280237, 2934892, 0, 0
2016/11/10, 00:00:00, 2166.25, 2187.25, 2154.50, 2174.00, 3132340, 2927509, 0, 0
2016/11/11, 00:00:00, 2171.75, 2177.25, 2155.25, 2168.25, 1883989, 2862982, 0, 0
2016/11/14, 00:00:00, 2171.25, 2181.25, 2159.00, 2167.25, 1815339, 2858070, 0, 0
2016/11/15, 00:00:00, 2167.75, 2186.50, 2165.25, 2186.00, 1443589, 2867069, 0, 0
2016/11/16, 00:00:00, 2185.75, 2191.75, 2175.50, 2179.50, 1327887, 2892791, 0, 0
2016/11/17, 00:00:00, 2179.25, 2192.25, 2178.50, 2191.00, 1350348, 2918293, 0, 0
2016/11/18, 00:00:00, 2190.75, 2194.25, 2183.25, 2187.50, 1280719, 2932291, 0, 0
2016/11/21, 00:00:00, 2186.25, 2203.25, 2185.25, 2199.75, 1233201, 2972343, 0, 0
2016/11/22, 00:00:00, 2200.00, 2209.75, 2198.50, 2207.00, 1257560, 2975324, 0, 0
2016/11/23, 00:00:00, 2208.00, 2210.25, 2198.75, 2207.50, 1101994, 2980896, 0, 0
2016/11/25, 00:00:00, 2207.75, 2218.50, 2204.25, 2218.00, 561560, 2997249, 0, 0
2016/11/28, 00:00:00, 2214.75, 2216.25, 2205.00, 2207.50, 1371374, 2989883, 0, 0
2016/11/29, 00:00:00, 2207.00, 2216.25, 2203.00, 2210.50, 1405556, 3000528, 0, 0
2016/11/30, 00:00:00, 2210.00, 2220.50, 2204.00, 2205.50, 1960189, 2970185, 0, 0
2016/12/1, 00:00:00, 2206.25, 2209.75, 2192.75, 2198.75, 2148721, 2958961, 0, 0
2016/12/2, 00:00:00, 2197.25, 2204.00, 2191.00, 2198.75, 1682042, 2925447, 0, 0
2016/12/5, 00:00:00, 2190.75, 2215.50, 2185.75, 2211.00, 1663731, 2923523, 0, 0
2016/12/6, 00:00:00, 2211.75, 2218.75, 2207.00, 2216.75, 1483946, 2883375, 0, 0
2016/12/7, 00:00:00, 2218.00, 2248.00, 2213.50, 2243.50, 2328449, 2747403, 0, 0
2016/12/8, 00:00:00, 2243.25, 2258.00, 2239.75, 2254.50, 803345, 686875, 0, 0
2016/12/9, 00:00:00, 2253.50, 2267.75, 2251.75, 2266.75, 1609142, 1154579, 0, 0
2016/12/12, 00:00:00, 2267.25, 2276.75, 2258.75, 2262.50, 1973091, 1706174, 0, 0
2016/12/13, 00:00:00, 2262.25, 2285.00, 2259.75, 2279.75, 2325023, 2245145, 0, 0
2016/12/14, 00:00:00, 2280.00, 2284.50, 2255.00, 2264.00, 2267763, 2592645, 0, 0
2016/12/15, 00:00:00, 2263.75, 2279.75, 2259.25, 2270.50, 1976782, 2678369, 0, 0
2016/12/16, 00:00:00, 2271.50, 2276.00, 2261.50, 2267.25, 1415262, 2726523, 0, 0
2016/12/19, 00:00:00, 2268.00, 2275.75, 2266.00, 2272.00, 928690, 2732597, 0, 0
2016/12/20, 00:00:00, 2272.25, 2281.50, 2272.00, 2278.50, 814005, 2748679, 0, 0
2016/12/21, 00:00:00, 2279.25, 2280.00, 2270.00, 2272.50, 667705, 2735177, 0, 0
2016/12/22, 00:00:00, 2270.25, 2273.00, 2263.50, 2270.75, 847626, 2756335, 0, 0
2016/12/23, 00:00:00, 2269.50, 2273.00, 2266.25, 2272.00, 396535, 2755246, 0, 0
2016/12/27, 00:00:00, 2270.75, 2281.50, 2269.75, 2273.00, 498741, 2744092, 0, 0
2016/12/28, 00:00:00, 2273.25, 2279.50, 2255.50, 2257.25, 1000606, 2758174, 0, 0
2016/12/29, 00:00:00, 2257.50, 2262.00, 2251.50, 2257.00, 913220, 2752438, 0, 0
2016/12/30, 00:00:00, 2258.25, 2264.75, 2240.00, 2248.25, 1281987, 2787056, 0, 0
2017/1/3, 00:00:00, 2252.75, 2271.50, 2251.50, 2264.50, 1810351, 2799661, 0, 0
2017/1/4, 00:00:00, 2264.75, 2279.25, 2263.00, 2276.25, 1404875, 2804829, 0, 0
2017/1/5, 00:00:00, 2276.50, 2278.00, 2266.00, 2276.25, 1324035, 2807328, 0, 0
2017/1/6, 00:00:00, 2276.25, 2289.00, 2270.25, 2283.50, 1551007, 2815455, 0, 0
2017/1/9, 00:00:00, 2283.25, 2287.25, 2275.50, 2277.00, 1025182, 2814013, 0, 0
2017/1/10, 00:00:00, 2276.50, 2286.00, 2271.50, 2275.75, 1304523, 2813855, 0, 0
2017/1/11, 00:00:00, 2275.75, 2283.75, 2267.00, 2282.50, 1733727, 2812470, 0, 0
2017/1/12, 00:00:00, 2282.50, 2282.50, 2260.50, 2275.50, 1752976, 2793398, 0, 0
2017/1/13, 00:00:00, 2276.50, 2285.50, 2274.75, 2284.50, 1192660, 2803386, 0, 0
2017/1/17, 00:00:00, 2282.25, 2282.50, 2269.25, 2274.75, 1540220, 2791366, 0, 0
2017/1/18, 00:00:00, 2274.00, 2280.50, 2270.25, 2278.50, 1111992, 2790421, 0, 0
2017/1/19, 00:00:00, 2277.50, 2281.50, 2265.00, 2273.50, 1386240, 2813697, 0, 0
2017/1/20, 00:00:00, 2273.00, 2284.75, 2271.75, 2278.00, 1737181, 2793940, 0, 0
2017/1/23, 00:00:00, 2278.00, 2279.50, 2263.75, 2274.00, 1474482, 2821419, 0, 0
2017/1/24, 00:00:00, 2272.75, 2292.50, 2271.50, 2286.50, 1273116, 2847811, 0, 0
2017/1/25, 00:00:00, 2287.75, 2307.25, 2286.75, 2306.00, 1386477, 2855527, 0, 0
2017/1/26, 00:00:00, 2305.75, 2311.50, 2301.50, 2306.00, 1170427, 2835457, 0, 0
2017/1/27, 00:00:00, 2306.00, 2308.75, 2299.00, 2301.00, 942076, 2819735, 0, 0
2017/1/30, 00:00:00, 2294.00, 2297.75, 2275.25, 2288.00, 1850992, 2805447, 0, 0
2017/1/31, 00:00:00, 2287.75, 2290.25, 2274.25, 2286.50, 1628810, 2807756, 0, 0
2017/2/1, 00:00:00, 2289.00, 2297.00, 2280.25, 2286.50, 1565006, 2829202, 0, 0
2017/2/2, 00:00:00, 2287.00, 2291.75, 2276.50, 2287.50, 1414426, 2817455, 0, 0
2017/2/3, 00:00:00, 2286.00, 2306.00, 2282.50, 2303.00, 1415043, 2831500, 0, 0
2017/2/6, 00:00:00, 2305.00, 2306.25, 2295.50, 2298.50, 1164914, 2840033, 0, 0
2017/2/7, 00:00:00, 2298.25, 2307.00, 2296.00, 2300.50, 1202059, 2855102, 0, 0
2017/2/8, 00:00:00, 2297.75, 2304.00, 2293.00, 2302.25, 1283261, 2882114, 0, 0
2017/2/9, 00:00:00, 2302.50, 2319.75, 2299.75, 2316.25, 1354847, 2888499, 0, 0
2017/2/10, 00:00:00, 2316.25, 2327.75, 2315.00, 2324.75, 1177521, 2903005, 0, 0
2017/2/13, 00:00:00, 2326.25, 2341.00, 2325.25, 2338.25, 1210205, 2938992, 0, 0
2017/2/14, 00:00:00, 2338.50, 2349.75, 2331.75, 2349.00, 1390309, 2959085, 0, 0
2017/2/15, 00:00:00, 2347.50, 2363.50, 2343.25, 2362.50, 1532340, 2985535, 0, 0
2017/2/16, 00:00:00, 2362.25, 2362.75, 2348.75, 2357.50, 1737007, 2986733, 0, 0
2017/2/17, 00:00:00, 2357.00, 2360.75, 2348.50, 2360.00, 1399520, 2959348, 0, 0
2017/2/21, 00:00:00, 2358.50, 2377.00, 2358.00, 2372.00, 1653551, 2968353, 0, 0
2017/2/22, 00:00:00, 2372.00, 2375.75, 2367.25, 2373.00, 1301504, 2968035, 0, 0
2017/2/23, 00:00:00, 2374.00, 2379.50, 2365.00, 2374.75, 1556359, 2980360, 0, 0
2017/2/24, 00:00:00, 2373.50, 2377.75, 2361.50, 2377.00, 1551959, 2993230, 0, 0
2017/2/27, 00:00:00, 2374.75, 2382.75, 2373.00, 2380.25, 1156575, 3011470, 0, 0
2017/2/28, 00:00:00, 2377.75, 2380.75, 2369.50, 2374.75, 1610710, 2997859, 0, 0
2017/3/1, 00:00:00, 2376.50, 2413.00, 2375.25, 2405.50, 2171551, 3017456, 0, 0
2017/3/2, 00:00:00, 2404.25, 2406.25, 2390.00, 2394.00, 1744834, 3006952, 0, 0
2017/3/3, 00:00:00, 2391.75, 2395.25, 2385.75, 2393.25, 1357594, 3023373, 0, 0
2017/3/6, 00:00:00, 2392.25, 2392.75, 2379.00, 2387.50, 1376883, 3013897, 0, 0
2017/3/7, 00:00:00, 2383.25, 2387.50, 2376.50, 2378.50, 1303962, 2984987, 0, 0
2017/3/8, 00:00:00, 2377.75, 2385.00, 2371.50, 2376.00, 1651698, 2858334, 0, 0
2017/3/9, 00:00:00, 2375.75, 2381.75, 2366.50, 2378.75, 816870, 810266, 0, 0
2017/3/10, 00:00:00, 2380.00, 2391.75, 2374.50, 2384.00, 1865954, 1360269, 0, 0
2017/3/13, 00:00:00, 2383.25, 2387.50, 2380.25, 2387.25, 1612837, 2009462, 0, 0
2017/3/14, 00:00:00, 2386.25, 2387.00, 2370.25, 2378.50, 2014740, 2510965, 0, 0
2017/3/15, 00:00:00, 2379.00, 2403.25, 2378.50, 2396.00, 1775343, 2751526, 0, 0
2017/3/16, 00:00:00, 2394.75, 2404.25, 2389.00, 2394.50, 1616078, 2805086, 0, 0
2017/3/17, 00:00:00, 2394.75, 2397.75, 2388.25, 2390.75, 1277357, 2826536, 0, 0
2017/3/20, 00:00:00, 2389.25, 2391.50, 2381.00, 2385.75, 1076099, 2840769, 0, 0
2017/3/21, 00:00:00, 2384.50, 2394.25, 2353.50, 2357.75, 2567939, 2863550, 0, 0
2017/3/22, 00:00:00, 2356.00, 2364.25, 2347.75, 2358.00, 1883451, 2857290, 0, 0
2017/3/23, 00:00:00, 2357.75, 2371.50, 2353.75, 2355.50, 1631527, 2868912, 0, 0
2017/3/24, 00:00:00, 2356.50, 2368.25, 2347.25, 2360.25, 1600274, 2875174, 0, 0
2017/3/27, 00:00:00, 2352.50, 2357.00, 2333.25, 2354.00, 1614233, 2887081, 0, 0
2017/3/28, 00:00:00, 2356.00, 2376.00, 2349.00, 2367.00, 1623900, 2879278, 0, 0
2017/3/29, 00:00:00, 2368.50, 2375.25, 2364.25, 2372.50, 1154538, 2859571, 0, 0
2017/3/30, 00:00:00, 2372.50, 2382.25, 2368.75, 2380.00, 1164616, 2840998, 0, 0
2017/3/31, 00:00:00, 2381.00, 2382.25, 2372.25, 2374.75, 1568884, 2827140, 0, 0
2017/4/3, 00:00:00, 2373.00, 2378.75, 2355.50, 2371.50, 1716027, 2833401, 0, 0
2017/4/4, 00:00:00, 2369.75, 2374.25, 2360.25, 2372.00, 1209054, 2845954, 0, 0
2017/4/5, 00:00:00, 2374.25, 2390.50, 2359.25, 2362.00, 1938825, 2842290, 0, 0
2017/4/6, 00:00:00, 2361.00, 2376.75, 2353.50, 2369.25, 1595949, 2849681, 0, 0
2017/4/7, 00:00:00, 2370.75, 2376.25, 2352.25, 2367.75, 1473460, 2860278, 0, 0
2017/4/10, 00:00:00, 2367.25, 2378.75, 2363.00, 2368.00, 1351301, 2853258, 0, 0
2017/4/11, 00:00:00, 2369.75, 2371.25, 2348.75, 2366.50, 1856700, 2874990, 0, 0
2017/4/12, 00:00:00, 2367.25, 2372.00, 2353.00, 2356.25, 1534596, 2864722, 0, 0
2017/4/13, 00:00:00, 2354.25, 2360.50, 2339.50, 2343.00, 1587079, 2891636, 0, 0
2017/4/17, 00:00:00, 2339.50, 2361.50, 2338.25, 2360.50, 981675, 2917728, 0, 0
2017/4/18, 00:00:00, 2360.50, 2362.50, 2345.75, 2352.75, 1432200, 2902156, 0, 0
2017/4/19, 00:00:00, 2353.25, 2364.75, 2346.75, 2349.25, 1254296, 2916069, 0, 0
2017/4/20, 00:00:00, 2348.75, 2373.75, 2348.00, 2367.50, 1468523, 2931794, 0, 0
2017/4/21, 00:00:00, 2368.25, 2371.50, 2356.00, 2363.00, 1277783, 2913388, 0, 0
2017/4/24, 00:00:00, 2381.25, 2392.25, 2380.75, 2385.50, 1553985, 2930783, 0, 0
2017/4/25, 00:00:00, 2385.50, 2404.75, 2383.75, 2400.50, 1324272, 2935704, 0, 0
2017/4/26, 00:00:00, 2398.50, 2410.25, 2397.00, 2397.75, 1493096, 2938058, 0, 0
2017/4/27, 00:00:00, 2397.00, 2404.25, 2394.25, 2401.50, 1115269, 2923644, 0, 0
2017/4/28, 00:00:00, 2401.75, 2404.25, 2393.75, 2396.00, 1167297, 2912638, 0, 0
2017/5/1, 00:00:00, 2397.00, 2406.25, 2392.50, 2402.50, 906278, 2921914, 0, 0
2017/5/2, 00:00:00, 2401.75, 2404.25, 2397.25, 2401.25, 958983, 2934188, 0, 0
2017/5/3, 00:00:00, 2399.50, 2401.50, 2391.00, 2398.75, 1076558, 2956726, 0, 0
2017/5/4, 00:00:00, 2397.50, 2406.25, 2391.50, 2401.00, 1229736, 2968492, 0, 0
2017/5/5, 00:00:00, 2401.50, 2414.75, 2394.50, 2413.25, 1127621, 2962496, 0, 0
2017/5/8, 00:00:00, 2418.00, 2419.25, 2405.25, 2410.50, 957161, 2993818, 0, 0
2017/5/9, 00:00:00, 2410.00, 2415.50, 2404.25, 2408.75, 1105436, 3005154, 0, 0
2017/5/10, 00:00:00, 2407.25, 2412.50, 2403.00, 2410.75, 998859, 3021048, 0, 0
2017/5/11, 00:00:00, 2410.50, 2410.75, 2394.50, 2406.50, 1356242, 3028521, 0, 0
2017/5/12, 00:00:00, 2405.75, 2407.00, 2399.75, 2404.25, 1087422, 3042372, 0, 0
2017/5/15, 00:00:00, 2404.25, 2417.75, 2403.50, 2414.00, 1041264, 3014458, 0, 0
2017/5/16, 00:00:00, 2415.25, 2420.00, 2409.25, 2412.50, 1071111, 3022590, 0, 0
2017/5/17, 00:00:00, 2412.00, 2412.25, 2370.25, 2373.00, 2814349, 3043738, 0, 0
2017/5/18, 00:00:00, 2370.50, 2390.50, 2360.00, 2379.00, 2460956, 3013981, 0, 0
2017/5/19, 00:00:00, 2379.50, 2403.50, 2376.50, 2397.00, 1672971, 3053781, 0, 0
2017/5/22, 00:00:00, 2397.25, 2409.75, 2393.75, 2408.25, 1113022, 3021298, 0, 0
2017/5/23, 00:00:00, 2409.00, 2415.00, 2402.25, 2413.50, 1024986, 3016724, 0, 0
2017/5/24, 00:00:00, 2412.50, 2419.50, 2410.25, 2417.50, 984358, 3023636, 0, 0
2017/5/25, 00:00:00, 2418.50, 2433.25, 2418.00, 2429.00, 1315611, 3036957, 0, 0
2017/5/26, 00:00:00, 2428.50, 2431.25, 2423.50, 2429.25, 879560, 3021277, 0, 0
2017/5/30, 00:00:00, 2429.50, 2432.50, 2423.25, 2426.25, 1040285, 3016889, 0, 0
2017/5/31, 00:00:00, 2426.00, 2432.25, 2418.25, 2426.50, 1729723, 3009433, 0, 0
2017/6/1, 00:00:00, 2429.25, 2446.00, 2426.00, 2445.00, 1432385, 2994911, 0, 0
2017/6/2, 00:00:00, 2444.75, 2455.25, 2442.50, 2453.25, 1735800, 3012651, 0, 0
2017/6/5, 00:00:00, 2450.75, 2454.50, 2448.50, 2450.00, 891938, 2987026, 0, 0
2017/6/6, 00:00:00, 2449.75, 2451.25, 2441.75, 2446.25, 1353806, 2951006, 0, 0
2017/6/7, 00:00:00, 2445.00, 2450.50, 2439.50, 2447.50, 1431930, 2833510, 0, 0
2017/6/8, 00:00:00, 2447.00, 2453.50, 2441.75, 2447.00, 637421, 643602, 0, 0
2017/6/9, 00:00:00, 2442.00, 2460.25, 2429.25, 2445.00, 2096199, 1173137, 0, 0
2017/6/12, 00:00:00, 2444.75, 2445.50, 2433.50, 2443.25, 2175655, 1854267, 0, 0
2017/6/13, 00:00:00, 2443.25, 2456.00, 2442.00, 2454.75, 1923275, 2433721, 0, 0
2017/6/14, 00:00:00, 2455.00, 2460.00, 2442.50, 2452.00, 1818280, 2689253, 0, 0
2017/6/15, 00:00:00, 2450.50, 2451.25, 2433.00, 2448.75, 1874682, 2814642, 0, 0
2017/6/16, 00:00:00, 2448.00, 2453.50, 2437.00, 2447.75, 1336684, 2844602, 0, 0
2017/6/19, 00:00:00, 2450.25, 2468.25, 2449.50, 2464.25, 1223334, 2840491, 0, 0
2017/6/20, 00:00:00, 2464.50, 2467.75, 2450.75, 2454.25, 1332027, 2807910, 0, 0
2017/6/21, 00:00:00, 2452.50, 2456.75, 2444.75, 2450.25, 1374762, 2811556, 0, 0
2017/6/22, 00:00:00, 2448.50, 2455.75, 2444.75, 2448.50, 1056822, 2820925, 0, 0
2017/6/23, 00:00:00, 2448.00, 2455.50, 2445.00, 2451.75, 1197448, 2833023, 0, 0
2017/6/26, 00:00:00, 2448.75, 2464.25, 2446.75, 2452.75, 1265812, 2836678, 0, 0
2017/6/27, 00:00:00, 2452.50, 2454.00, 2433.25, 2437.25, 1639883, 2858564, 0, 0
2017/6/28, 00:00:00, 2433.75, 2459.25, 2430.50, 2455.25, 1560424, 2839741, 0, 0
2017/6/29, 00:00:00, 2458.75, 2461.75, 2419.00, 2436.75, 2337789, 2839900, 0, 0
2017/6/30, 00:00:00, 2437.50, 2446.50, 2431.75, 2437.75, 1638217, 2839439, 0, 0
2017/7/3, 00:00:00, 2438.75, 2453.25, 2438.25, 2441.75, 766228, 2829039, 0, 0
2017/7/5, 00:00:00, 2440.50, 2449.00, 2436.00, 2444.75, 1287423, 2829632, 0, 0
2017/7/6, 00:00:00, 2444.75, 2447.25, 2422.00, 2425.25, 1603746, 2824775, 0, 0
2017/7/7, 00:00:00, 2426.00, 2441.75, 2424.25, 2439.25, 1266391, 2820247, 0, 0
2017/7/10, 00:00:00, 2439.75, 2446.75, 2436.00, 2441.25, 861222, 2822091, 0, 0
2017/7/11, 00:00:00, 2440.50, 2444.50, 2427.00, 2441.25, 1132273, 2817389, 0, 0
2017/7/12, 00:00:00, 2441.75, 2460.50, 2439.25, 2456.75, 1163339, 2851150, 0, 0
2017/7/13, 00:00:00, 2458.00, 2463.75, 2455.75, 2462.25, 941061, 2854397, 0, 0
2017/7/14, 00:00:00, 2463.25, 2478.00, 2458.75, 2472.75, 1091078, 2865849, 0, 0
2017/7/17, 00:00:00, 2473.75, 2477.25, 2470.75, 2475.25, 862469, 2866491, 0, 0
2017/7/18, 00:00:00, 2476.00, 2477.75, 2464.75, 2474.50, 1091158, 2885191, 0, 0
2017/7/19, 00:00:00, 2476.50, 2488.75, 2474.50, 2488.25, 958463, 2909049, 0, 0
2017/7/20, 00:00:00, 2487.75, 2493.00, 2482.25, 2488.00, 1106684, 2936167, 0, 0
2017/7/21, 00:00:00, 2489.25, 2492.00, 2479.50, 2486.25, 1095937, 2953775, 0, 0
2017/7/24, 00:00:00, 2486.50, 2487.25, 2480.25, 2485.25, 857750, 2964274, 0, 0
2017/7/25, 00:00:00, 2483.75, 2495.50, 2483.00, 2490.75, 1074033, 2962640, 0, 0
2017/7/26, 00:00:00, 2492.00, 2496.50, 2488.25, 2490.00, 972444, 2948345, 0, 0
2017/7/27, 00:00:00, 2491.25, 2497.25, 2473.75, 2488.75, 1647577, 2970960, 0, 0
2017/7/28, 00:00:00, 2488.75, 2488.75, 2478.25, 2487.00, 1156784, 2984105, 0, 0
2017/7/31, 00:00:00, 2487.25, 2491.75, 2482.00, 2484.75, 1229202, 2994555, 0, 0
2017/8/1, 00:00:00, 2484.75, 2494.00, 2483.00, 2489.00, 1043439, 3021662, 0, 0
2017/8/2, 00:00:00, 2490.75, 2492.75, 2480.00, 2490.25, 1304650, 3020172, 0, 0
2017/8/3, 00:00:00, 2490.00, 2491.25, 2482.75, 2488.50, 1087355, 3044605, 0, 0
2017/8/4, 00:00:00, 2487.50, 2494.50, 2484.50, 2488.75, 1070866, 3043959, 0, 0
2017/8/7, 00:00:00, 2489.00, 2495.00, 2488.75, 2494.25, 599701, 3053147, 0, 0
2017/8/8, 00:00:00, 2494.25, 2505.25, 2484.25, 2489.50, 1367671, 3064631, 0, 0
2017/8/9, 00:00:00, 2486.75, 2491.25, 2475.75, 2489.75, 1555517, 3086189, 0, 0
2017/8/10, 00:00:00, 2490.75, 2491.00, 2449.50, 2454.25, 2324062, 3103935, 0, 0
2017/8/11, 00:00:00, 2451.25, 2463.25, 2447.00, 2456.75, 1670104, 3090248, 0, 0
2017/8/14, 00:00:00, 2458.25, 2483.25, 2458.25, 2480.25, 1470477, 3114038, 0, 0
2017/8/15, 00:00:00, 2481.25, 2490.00, 2476.75, 2480.50, 1060173, 3095077, 0, 0
2017/8/16, 00:00:00, 2481.25, 2490.75, 2478.25, 2484.25, 1137333, 3112624, 0, 0
2017/8/17, 00:00:00, 2483.50, 2485.25, 2440.50, 2446.25, 2236170, 3125361, 0, 0
2017/8/18, 00:00:00, 2443.50, 2456.25, 2436.25, 2443.50, 2203303, 3127030, 0, 0
2017/8/21, 00:00:00, 2445.50, 2448.25, 2432.50, 2444.75, 1339966, 3139301, 0, 0
2017/8/22, 00:00:00, 2444.75, 2471.00, 2444.25, 2469.50, 1367156, 3137149, 0, 0
2017/8/23, 00:00:00, 2469.75, 2471.50, 2455.50, 2458.25, 1243382, 3145019, 0, 0
2017/8/24, 00:00:00, 2457.00, 2465.75, 2451.25, 2457.50, 1407417, 3150958, 0, 0
2017/8/25, 00:00:00, 2459.25, 2470.25, 2454.25, 2459.25, 1211227, 3175692, 0, 0
2017/8/28, 00:00:00, 2458.75, 2466.00, 2453.00, 2460.50, 953054, 3165053, 0, 0
2017/8/29, 00:00:00, 2450.75, 2465.25, 2437.75, 2463.75, 1615262, 3176774, 0, 0
2017/8/30, 00:00:00, 2463.25, 2476.50, 2459.50, 2472.50, 1301444, 3193564, 0, 0
2017/8/31, 00:00:00, 2472.00, 2491.00, 2471.50, 2486.75, 1752826, 3208773, 0, 0
2017/9/1, 00:00:00, 2487.00, 2496.50, 2486.75, 2491.00, 1057024, 3189967, 0, 0
2017/9/5, 00:00:00, 2478.00, 2488.00, 2462.25, 2476.50, 2123649, 3120167, 0, 0
2017/9/6, 00:00:00, 2477.00, 2485.75, 2473.25, 2482.25, 1553109, 0, 0, 0
2017/9/7, 00:00:00, 2480.75, 2485.50, 2474.25, 2483.25, 699851, 719665, 0, 0
2017/9/8, 00:00:00, 2483.25, 2484.25, 2473.75, 2479.50, 1465772, 1244827, 0, 0
2017/9/11, 00:00:00, 2486.25, 2505.75, 2485.25, 2504.25, 1893177, 1942428, 0, 0
2017/9/12, 00:00:00, 2505.00, 2513.50, 2503.75, 2512.75, 1739059, 2617586, 0, 0
2017/9/13, 00:00:00, 2513.75, 2514.00, 2507.50, 2513.25, 1426452, 2954281, 0, 0
2017/9/14, 00:00:00, 2513.00, 2514.75, 2506.00, 2512.75, 1372582, 3059813, 0, 0
2017/9/15, 00:00:00, 2512.25, 2518.50, 2505.50, 2515.75, 1367390, 3088031, 0, 0
2017/9/18, 00:00:00, 2517.50, 2524.50, 2516.25, 2521.25, 1090827, 3107021, 0, 0
2017/9/19, 00:00:00, 2521.25, 2524.50, 2519.50, 2523.25, 961109, 3077878, 0, 0
2017/9/20, 00:00:00, 2522.25, 2525.75, 2512.50, 2523.75, 1232948, 3084444, 0, 0
2017/9/21, 00:00:00, 2523.00, 2524.75, 2515.00, 2519.50, 1117630, 3073085, 0, 0
2017/9/22, 00:00:00, 2519.25, 2519.50, 2510.50, 2518.00, 1024727, 3048657, 0, 0
2017/9/25, 00:00:00, 2517.50, 2523.00, 2503.50, 2515.50, 1539626, 3052713, 0, 0
2017/9/26, 00:00:00, 2516.50, 2519.75, 2510.75, 2514.00, 1144642, 3045716, 0, 0
2017/9/27, 00:00:00, 2513.50, 2527.75, 2511.50, 2523.00, 1576031, 3029435, 0, 0
2017/9/28, 00:00:00, 2521.75, 2526.75, 2517.50, 2526.25, 1109027, 2998518, 0, 0
2017/9/29, 00:00:00, 2526.25, 2536.25, 2523.25, 2534.50, 1368322, 2965796, 0, 0
2017/10/2, 00:00:00, 2536.50, 2546.50, 2535.50, 2544.75, 1138362, 2989180, 0, 0
2017/10/3, 00:00:00, 2545.75, 2552.00, 2544.00, 2551.25, 849153, 2991691, 0, 0
2017/10/4, 00:00:00, 2551.50, 2556.50, 2547.50, 2554.75, 956590, 3019627, 0, 0
2017/10/5, 00:00:00, 2553.75, 2569.25, 2553.00, 2568.50, 1104438, 3059096, 0, 0
2017/10/6, 00:00:00, 2567.25, 2568.25, 2560.00, 2563.50, 1169419, 3050587, 0, 0
