Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2015/4/13, 00:00:00, 2036.50, 2042.50, 2026.50, 2027.75, 1080267, 2650088, 0, 0
2015/4/14, 00:00:00, 2028.25, 2034.00, 2017.00, 2032.25, 1267366, 2664126, 0, 0
2015/4/15, 00:00:00, 2033.00, 2046.75, 2028.50, 2041.00, 1045308, 2666373, 0, 0
2015/4/16, 00:00:00, 2042.75, 2046.00, 2030.25, 2042.00, 1113607, 2689405, 0, 0
2015/4/17, 00:00:00, 2042.50, 2043.00, 2005.75, 2016.75, 1822841, 2702824, 0, 0
2015/4/20, 00:00:00, 2022.25, 2038.75, 2019.75, 2032.25, 1119881, 2688683, 0, 0
2015/4/21, 00:00:00, 2030.75, 2046.50, 2028.50, 2032.25, 1052404, 2683708, 0, 0
2015/4/22, 00:00:00, 2033.25, 2045.00, 2021.50, 2041.50, 1188586, 2689547, 0, 0
2015/4/23, 00:00:00, 2040.50, 2055.75, 2028.75, 2048.25, 1362552, 2713112, 0, 0
2015/4/24, 00:00:00, 2048.75, 2056.00, 2044.25, 2053.00, 958312, 2711119, 0, 0
2015/4/27, 00:00:00, 2054.50, 2061.00, 2041.50, 2046.00, 1210483, 2688678, 0, 0
2015/4/28, 00:00:00, 2045.00, 2053.75, 2029.50, 2053.25, 1476513, 2706583, 0, 0
2015/4/29, 00:00:00, 2052.00, 2053.75, 2031.75, 2040.25, 1739720, 2720143, 0, 0
2015/4/30, 00:00:00, 2039.50, 2043.25, 2011.50, 2020.25, 2026329, 2765711, 0, 0
2015/5/1, 00:00:00, 2024.00, 2043.75, 2021.75, 2042.75, 1022085, 2734463, 0, 0
2015/5/4, 00:00:00, 2043.00, 2056.25, 2039.25, 2050.50, 1000837, 2721947, 0, 0
2015/5/5, 00:00:00, 2050.75, 2053.00, 2022.75, 2025.25, 1590274, 2703366, 0, 0
2015/5/6, 00:00:00, 2026.75, 2035.00, 2002.50, 2015.50, 1756254, 2729348, 0, 0
2015/5/7, 00:00:00, 2016.00, 2029.50, 1998.25, 2025.50, 1437746, 2713209, 0, 0
2015/5/8, 00:00:00, 2026.50, 2054.75, 2025.25, 2049.75, 1379447, 2722856, 0, 0
2015/5/11, 00:00:00, 2051.25, 2054.75, 2037.00, 2039.00, 1147278, 2717411, 0, 0
2015/5/12, 00:00:00, 2039.00, 2042.25, 2020.50, 2036.25, 1483837, 2710825, 0, 0
2015/5/13, 00:00:00, 2037.50, 2047.75, 2032.75, 2035.75, 1341325, 2714341, 0, 0
2015/5/14, 00:00:00, 2037.25, 2059.50, 2033.25, 2058.75, 1104560, 2725106, 0, 0
2015/5/15, 00:00:00, 2058.50, 2064.00, 2054.50, 2060.25, 1023893, 2723990, 0, 0
2015/5/18, 00:00:00, 2060.50, 2070.00, 2053.50, 2067.25, 917101, 2730361, 0, 0
2015/5/19, 00:00:00, 2068.00, 2075.25, 2062.50, 2065.75, 1001397, 2716966, 0, 0
2015/5/20, 00:00:00, 2065.50, 2073.50, 2060.50, 2063.75, 1011268, 2717293, 0, 0
2015/5/21, 00:00:00, 2062.00, 2073.25, 2056.25, 2069.25, 794479, 2724877, 0, 0
2015/5/22, 00:00:00, 2070.50, 2072.25, 2064.00, 2065.75, 765943, 2720027, 0, 0
2015/5/26, 00:00:00, 2065.75, 2068.25, 2037.25, 2046.25, 1589652, 2723908, 0, 0
2015/5/27, 00:00:00, 2047.00, 2065.50, 2042.50, 2062.25, 1290556, 2737526, 0, 0
2015/5/28, 00:00:00, 2061.25, 2064.00, 2051.75, 2063.00, 1082365, 2746809, 0, 0
2015/5/29, 00:00:00, 2063.00, 2064.00, 2043.50, 2047.25, 1692162, 2766529, 0, 0
2015/6/1, 00:00:00, 2048.25, 2059.00, 2041.50, 2050.50, 1338859, 2763714, 0, 0
2015/6/2, 00:00:00, 2052.25, 2057.25, 2035.25, 2048.00, 1442814, 2760870, 0, 0
2015/6/3, 00:00:00, 2048.25, 2062.00, 2048.00, 2057.25, 1310989, 0, 0, 0
2015/6/4, 00:00:00, 2057.50, 2057.75, 2032.50, 2040.25, 1717287, 2785151, 0, 0
2015/6/5, 00:00:00, 2040.00, 2044.00, 2024.75, 2033.50, 1460654, 2777034, 0, 0
2015/6/8, 00:00:00, 2033.25, 2034.50, 2017.50, 2019.50, 1290922, 2780512, 0, 0
2015/6/9, 00:00:00, 2021.25, 2026.00, 2010.00, 2021.25, 1446234, 0, 0, 0
2015/6/10, 00:00:00, 2022.00, 2049.25, 2021.25, 2048.25, 1664080, 0, 0, 0
2015/6/11, 00:00:00, 2047.25, 2055.50, 2044.25, 2050.25, 746891, 755803, 0, 0
2015/6/12, 00:00:00, 2050.00, 2050.25, 2030.75, 2033.75, 1763160, 1262058, 0, 0
2015/6/15, 00:00:00, 2025.25, 2030.25, 2011.50, 2024.25, 1999786, 1764777, 0, 0
2015/6/16, 00:00:00, 2024.00, 2038.75, 2010.75, 2037.75, 1657466, 2246290, 0, 0
2015/6/17, 00:00:00, 2038.50, 2047.50, 2027.50, 2038.00, 1578971, 2433892, 0, 0
2015/6/18, 00:00:00, 2037.75, 2068.00, 2030.75, 2063.50, 1902148, 2549027, 0, 0
2015/6/19, 00:00:00, 2063.50, 2066.50, 2045.75, 2046.50, 1239246, 2537546, 0, 0
2015/6/22, 00:00:00, 2054.50, 2070.75, 2052.25, 2061.50, 1095709, 2563433, 0, 0
2015/6/23, 00:00:00, 2063.50, 2069.25, 2060.00, 2065.25, 837133, 2554179, 0, 0
2015/6/24, 00:00:00, 2066.25, 2067.25, 2047.75, 2048.25, 1163124, 2536478, 0, 0
2015/6/25, 00:00:00, 2050.00, 2061.50, 2040.75, 2042.75, 1218149, 2534335, 0, 0
2015/6/26, 00:00:00, 2043.50, 2049.50, 2035.00, 2044.50, 1321884, 2526649, 0, 0
2015/6/29, 00:00:00, 2012.75, 2032.00, 1996.00, 1999.25, 2292340, 2614259, 0, 0
2015/6/30, 00:00:00, 2003.25, 2017.75, 1995.50, 2003.25, 2381572, 2615790, 0, 0
2015/7/1, 00:00:00, 2003.25, 2026.25, 2003.25, 2019.75, 1496815, 2624007, 0, 0
2015/7/2, 00:00:00, 2020.25, 2027.75, 2011.00, 2017.50, 1252317, 2625405, 0, 0
2015/7/6, 00:00:00, 1986.00, 2020.50, 1983.00, 2013.25, 1973058, 2657211, 0, 0
2015/7/7, 00:00:00, 2016.50, 2026.75, 1983.75, 2022.50, 2531662, 2658021, 0, 0
2015/7/8, 00:00:00, 2021.75, 2022.00, 1985.00, 1988.00, 2393226, 2729842, 0, 0
2015/7/9, 00:00:00, 1988.50, 2016.75, 1987.00, 1990.00, 1981972, 2667051, 0, 0
2015/7/10, 00:00:00, 1993.50, 2023.50, 1993.50, 2017.75, 1573858, 2619051, 0, 0
2015/7/13, 00:00:00, 2003.50, 2043.50, 2000.75, 2043.25, 1333579, 2619098, 0, 0
2015/7/14, 00:00:00, 2042.75, 2054.25, 2039.25, 2050.75, 955518, 2600930, 0, 0
2015/7/15, 00:00:00, 2051.25, 2056.50, 2043.75, 2053.00, 1147598, 2584404, 0, 0
2015/7/16, 00:00:00, 2052.75, 2067.25, 2051.50, 2065.75, 1107382, 2609902, 0, 0
2015/7/17, 00:00:00, 2065.75, 2068.75, 2061.50, 2067.50, 903686, 2592829, 0, 0
2015/7/20, 00:00:00, 2066.75, 2075.00, 2065.25, 2070.75, 937630, 2610884, 0, 0
2015/7/21, 00:00:00, 2070.00, 2073.75, 2055.50, 2063.25, 1209300, 2620479, 0, 0
2015/7/22, 00:00:00, 2056.50, 2060.75, 2051.00, 2056.75, 1224393, 2627734, 0, 0
2015/7/23, 00:00:00, 2058.00, 2062.50, 2040.25, 2047.25, 1437249, 2641582, 0, 0
2015/7/24, 00:00:00, 2049.75, 2052.75, 2018.50, 2026.25, 1669725, 2675616, 0, 0
2015/7/27, 00:00:00, 2027.00, 2029.50, 2005.25, 2013.25, 1781810, 2699408, 0, 0
2015/7/28, 00:00:00, 2014.25, 2037.75, 2010.25, 2036.00, 1725788, 2671539, 0, 0
2015/7/29, 00:00:00, 2036.75, 2053.00, 2033.25, 2050.25, 1397228, 2657695, 0, 0
2015/7/30, 00:00:00, 2048.25, 2053.00, 2036.50, 2052.50, 1286157, 2654075, 0, 0
2015/7/31, 00:00:00, 2050.50, 2058.00, 2044.00, 2047.25, 1602805, 2668917, 0, 0
2015/8/3, 00:00:00, 2047.50, 2051.25, 2028.75, 2039.75, 1512106, 2669093, 0, 0
2015/8/4, 00:00:00, 2039.25, 2045.00, 2030.25, 2031.75, 1327878, 2675097, 0, 0
2015/8/5, 00:00:00, 2031.25, 2055.75, 2031.00, 2042.50, 1384241, 2656916, 0, 0
2015/8/6, 00:00:00, 2042.75, 2048.00, 2018.75, 2028.25, 1608876, 2673527, 0, 0
2015/8/7, 00:00:00, 2028.75, 2031.50, 2010.75, 2022.25, 1596391, 2717584, 0, 0
2015/8/10, 00:00:00, 2020.75, 2050.00, 2020.50, 2048.50, 1198912, 2707594, 0, 0
2015/8/11, 00:00:00, 2049.50, 2050.50, 2019.50, 2028.50, 1783349, 2736342, 0, 0
2015/8/12, 00:00:00, 2029.50, 2034.00, 1995.25, 2033.00, 2364321, 2767869, 0, 0
2015/8/13, 00:00:00, 2031.50, 2041.75, 2022.00, 2029.25, 1496065, 2773957, 0, 0
2015/8/14, 00:00:00, 2028.00, 2039.25, 2022.50, 2038.25, 1069465, 2773006, 0, 0
2015/8/17, 00:00:00, 2038.25, 2049.25, 2023.50, 2048.00, 1292437, 2783936, 0, 0
2015/8/18, 00:00:00, 2047.00, 2052.50, 2039.00, 2042.75, 1135552, 2787015, 0, 0
2015/8/19, 00:00:00, 2042.00, 2046.75, 2015.25, 2021.50, 2289064, 2805536, 0, 0
2015/8/20, 00:00:00, 2022.25, 2026.50, 1973.25, 1974.25, 2583142, 2876543, 0, 0
2015/8/21, 00:00:00, 1975.00, 1977.75, 1916.00, 1920.25, 4168331, 2938889, 0, 0
2015/8/24, 00:00:00, 1913.25, 1913.50, 1779.75, 1820.00, 5258752, 3076257, 0, 0
2015/8/25, 00:00:00, 1821.50, 1897.25, 1808.75, 1821.50, 3658827, 3069752, 0, 0
2015/8/26, 00:00:00, 1824.75, 1891.75, 1799.25, 1886.75, 3527300, 3073835, 0, 0
2015/8/27, 00:00:00, 1890.00, 1939.00, 1883.25, 1938.00, 2940255, 2964630, 0, 0
2015/8/28, 00:00:00, 1937.00, 1941.50, 1916.00, 1938.50, 1968514, 2979180, 0, 0
2015/8/31, 00:00:00, 1935.00, 1936.50, 1908.00, 1918.00, 1876279, 3011216, 0, 0
2015/9/1, 00:00:00, 1914.25, 1915.00, 1847.50, 1864.75, 2822050, 3112082, 0, 0
2015/9/2, 00:00:00, 1862.25, 1897.75, 1856.00, 1895.75, 2178629, 3096800, 0, 0
2015/9/3, 00:00:00, 1896.25, 1922.25, 1890.75, 1894.75, 2054305, 3083716, 0, 0
2015/9/4, 00:00:00, 1896.00, 1898.00, 1856.50, 1870.50, 2138986, 3137489, 0, 0
2015/9/8, 00:00:00, 1865.50, 1917.50, 1864.50, 1914.50, 1880634, 3050459, 0, 0
2015/9/9, 00:00:00, 1915.25, 1940.75, 1884.25, 1891.50, 2144217, 2957340, 0, 0
2015/9/10, 00:00:00, 1892.50, 1915.50, 1876.75, 1897.50, 1023035, 806532, 0, 0
2015/9/11, 00:00:00, 1897.25, 1910.25, 1885.25, 1908.00, 1511006, 1269688, 0, 0
2015/9/14, 00:00:00, 1910.75, 1922.00, 1894.25, 1901.75, 1574502, 1747635, 0, 0
2015/9/15, 00:00:00, 1901.25, 1930.75, 1893.00, 1927.75, 2035624, 2385584, 0, 0
2015/9/16, 00:00:00, 1928.00, 1946.75, 1920.50, 1945.75, 1644800, 2665413, 0, 0
2015/9/17, 00:00:00, 1944.25, 1969.50, 1929.75, 1935.00, 2327768, 2813414, 0, 0
2015/9/18, 00:00:00, 1934.25, 1940.75, 1899.00, 1908.25, 2423501, 2876037, 0, 0
2015/9/21, 00:00:00, 1907.00, 1926.75, 1896.25, 1920.75, 1513503, 2862583, 0, 0
2015/9/22, 00:00:00, 1922.00, 1922.75, 1875.50, 1889.75, 1985152, 2876302, 0, 0
2015/9/23, 00:00:00, 1888.25, 1899.50, 1868.25, 1886.25, 1423965, 2872265, 0, 0
2015/9/24, 00:00:00, 1889.50, 1894.00, 1855.00, 1876.50, 2218286, 2864458, 0, 0
2015/9/25, 00:00:00, 1871.00, 1908.75, 1868.00, 1877.00, 2080724, 2818148, 0, 0
2015/9/28, 00:00:00, 1873.25, 1887.50, 1826.50, 1829.75, 2354063, 2885060, 0, 0
2015/9/29, 00:00:00, 1834.00, 1847.50, 1818.75, 1832.25, 2374651, 2896165, 0, 0
2015/9/30, 00:00:00, 1832.75, 1868.25, 1829.00, 1866.50, 2216643, 2867181, 0, 0
2015/10/1, 00:00:00, 1860.25, 1887.25, 1848.00, 1874.50, 2052465, 2866971, 0, 0
2015/10/2, 00:00:00, 1874.75, 1901.50, 1840.75, 1900.75, 2466082, 2898003, 0, 0
2015/10/5, 00:00:00, 1898.75, 1937.75, 1895.00, 1932.50, 1675519, 2895436, 0, 0
2015/10/6, 00:00:00, 1930.75, 1940.00, 1920.25, 1926.25, 1606289, 2894614, 0, 0
2015/10/7, 00:00:00, 1918.75, 1949.00, 1918.25, 1945.00, 1937061, 2884317, 0, 0
2015/10/8, 00:00:00, 1945.50, 1966.50, 1928.75, 1964.25, 1803978, 2917911, 0, 0
2015/10/9, 00:00:00, 1961.75, 1971.75, 1956.50, 1965.25, 1378359, 2905895, 0, 0
2015/10/12, 00:00:00, 1963.00, 1971.75, 1959.50, 1968.75, 804576, 2905112, 0, 0
2015/10/13, 00:00:00, 1969.75, 1972.50, 1949.00, 1951.75, 1518662, 2880221, 0, 0
2015/10/14, 00:00:00, 1949.25, 1959.50, 1940.25, 1941.75, 1780661, 2881542, 0, 0
2015/10/15, 00:00:00, 1943.50, 1977.25, 1942.75, 1976.75, 1731138, 2892169, 0, 0
2015/10/16, 00:00:00, 1976.00, 1984.25, 1970.00, 1983.25, 1362298, 2887889, 0, 0
2015/10/19, 00:00:00, 1982.25, 1985.75, 1972.00, 1985.25, 1306548, 2890340, 0, 0
2015/10/20, 00:00:00, 1984.25, 1989.25, 1976.25, 1978.25, 1276349, 2896843, 0, 0
2015/10/21, 00:00:00, 1977.50, 1992.00, 1965.25, 1966.25, 1791221, 2890408, 0, 0
2015/10/22, 00:00:00, 1968.25, 2013.75, 1966.25, 2010.75, 2099217, 2857210, 0, 0
2015/10/23, 00:00:00, 2012.00, 2032.25, 2011.00, 2023.75, 2067465, 2788563, 0, 0
2015/10/26, 00:00:00, 2023.75, 2025.75, 2015.25, 2020.00, 1184323, 2754513, 0, 0
2015/10/27, 00:00:00, 2021.50, 2022.50, 2009.00, 2018.25, 1243601, 2757750, 0, 0
2015/10/28, 00:00:00, 2019.75, 2043.00, 2013.25, 2042.25, 1888636, 0, 0, 0
2015/10/29, 00:00:00, 2038.75, 2044.25, 2031.00, 2040.75, 1407730, 2779503, 0, 0
2015/10/30, 00:00:00, 2042.50, 2052.50, 2027.50, 2031.50, 1751269, 2748794, 0, 0
2015/11/2, 00:00:00, 2030.75, 2057.75, 2022.00, 2053.25, 1284044, 2774901, 0, 0
2015/11/3, 00:00:00, 2051.00, 2068.00, 2046.75, 2060.75, 1348316, 2764810, 0, 0
2015/11/4, 00:00:00, 2060.25, 2067.50, 2048.25, 2052.50, 1546504, 2767546, 0, 0
2015/11/5, 00:00:00, 2053.25, 2062.50, 2041.75, 2051.75, 1538081, 2773738, 0, 0
2015/11/6, 00:00:00, 2052.50, 2056.75, 2035.25, 2051.50, 1846631, 2780419, 0, 0
2015/11/9, 00:00:00, 2049.75, 2055.50, 2019.75, 2030.75, 1856213, 2816439, 0, 0
2015/11/10, 00:00:00, 2030.00, 2036.75, 2022.25, 2035.75, 1286098, 2826631, 0, 0
2015/11/11, 00:00:00, 2034.25, 2045.00, 2025.50, 2026.75, 1171396, 2810012, 0, 0
2015/11/12, 00:00:00, 2026.25, 2035.25, 1997.25, 1998.25, 1807653, 2804669, 0, 0
2015/11/13, 00:00:00, 1998.25, 2003.75, 1969.25, 1976.25, 2128939, 2819215, 0, 0
2015/11/16, 00:00:00, 1964.25, 2008.75, 1956.25, 2005.75, 1711062, 2803541, 0, 0
2015/11/17, 00:00:00, 2006.75, 2021.25, 1999.25, 2006.75, 1621036, 2771239, 0, 0
2015/11/18, 00:00:00, 2007.50, 2040.25, 2000.75, 2037.50, 1543330, 2788869, 0, 0
2015/11/19, 00:00:00, 2036.00, 2047.00, 2033.00, 2037.00, 1284869, 2790570, 0, 0
2015/11/20, 00:00:00, 2036.00, 2052.25, 2033.75, 2046.50, 1273905, 2751554, 0, 0
2015/11/23, 00:00:00, 2047.50, 2050.75, 2036.00, 2042.00, 976103, 2759407, 0, 0
2015/11/24, 00:00:00, 2040.75, 2049.25, 2023.25, 2042.50, 1517871, 2756429, 0, 0
2015/11/25, 00:00:00, 2041.75, 2050.25, 2040.00, 2045.75, 746319, 2761335, 0, 0
2015/11/27, 00:00:00, 2047.75, 2056.00, 2039.25, 2047.75, 653387, 2763546, 0, 0
2015/11/30, 00:00:00, 2047.25, 2052.75, 2036.25, 2037.50, 1389020, 2764688, 0, 0
2015/12/1, 00:00:00, 2043.25, 2059.25, 2041.25, 2057.75, 1482186, 2759024, 0, 0
2015/12/2, 00:00:00, 2057.25, 2062.75, 2032.75, 2039.25, 1725833, 2741368, 0, 0
2015/12/3, 00:00:00, 2041.00, 2053.00, 1997.75, 2009.00, 2655148, 2748380, 0, 0
2015/12/4, 00:00:00, 2011.00, 2050.75, 2004.50, 2046.25, 2269530, 2668096, 0, 0
2015/12/7, 00:00:00, 2050.00, 2053.25, 2022.25, 2038.75, 1699318, 2642562, 0, 0
2015/12/8, 00:00:00, 2037.75, 2039.25, 2008.00, 2016.50, 2005017, 2624311, 0, 0
2015/12/9, 00:00:00, 2017.25, 2037.50, 1992.00, 1999.75, 2660114, 0, 0, 0
2015/12/10, 00:00:00, 2003.50, 2025.00, 2002.00, 2007.25, 783692, 787824, 0, 0
2015/12/11, 00:00:00, 2008.75, 2014.00, 1962.50, 1967.50, 2345329, 1264033, 0, 0
2015/12/14, 00:00:00, 1967.75, 1985.75, 1949.50, 1975.75, 2652781, 1775616, 0, 0
2015/12/15, 00:00:00, 1979.25, 2012.00, 1976.25, 2003.25, 2156216, 0, 0, 0
2015/12/16, 00:00:00, 2003.75, 2035.00, 1997.25, 2030.00, 2035482, 2448737, 0, 0
2015/12/17, 00:00:00, 2027.00, 2039.00, 1989.00, 1991.00, 2114912, 2525720, 0, 0
2015/12/18, 00:00:00, 1990.25, 1996.00, 1957.25, 1958.25, 2118900, 2570329, 0, 0
2015/12/21, 00:00:00, 1963.50, 1985.75, 1961.50, 1981.25, 1275266, 2561504, 0, 0
2015/12/22, 00:00:00, 1983.25, 2002.75, 1973.50, 2002.25, 1144898, 2542077, 0, 0
2015/12/23, 00:00:00, 2000.25, 2024.00, 1997.00, 2019.25, 1003982, 2512689, 0, 0
2015/12/24, 00:00:00, 2019.00, 2026.00, 2015.25, 2017.50, 325205, 2490347, 0, 0
2015/12/28, 00:00:00, 2017.50, 2020.75, 2001.50, 2015.00, 696448, 2490832, 0, 0
2015/12/29, 00:00:00, 2016.00, 2040.75, 2013.75, 2039.00, 832686, 2496174, 0, 0
2015/12/30, 00:00:00, 2038.25, 2041.25, 2019.75, 2020.75, 720601, 2486459, 0, 0
2015/12/31, 00:00:00, 2021.50, 2024.00, 1996.50, 2001.75, 1029390, 2492297, 0, 0
2016/1/4, 00:00:00, 2004.00, 2009.75, 1946.50, 1975.25, 2216549, 2569569, 0, 0
2016/1/5, 00:00:00, 1975.25, 1983.25, 1958.50, 1978.00, 1688974, 2562248, 0, 0
2016/1/6, 00:00:00, 1977.00, 1979.50, 1936.75, 1952.25, 2237518, 2579137, 0, 0
2016/1/7, 00:00:00, 1954.00, 1957.25, 1894.75, 1899.25, 2969295, 2610790, 0, 0
2016/1/8, 00:00:00, 1902.75, 1931.00, 1876.25, 1877.75, 2694404, 2679953, 0, 0
2016/1/11, 00:00:00, 1875.50, 1895.25, 1858.75, 1880.50, 2490336, 2718509, 0, 0
2016/1/12, 00:00:00, 1879.75, 1906.50, 1865.25, 1891.25, 2428110, 2728789, 0, 0
2016/1/13, 00:00:00, 1888.75, 1912.75, 1844.25, 1847.75, 2899958, 2767647, 0, 0
2016/1/14, 00:00:00, 1850.00, 1893.75, 1837.25, 1880.75, 3045826, 2774821, 0, 0
2016/1/15, 00:00:00, 1879.75, 1886.00, 1815.50, 1841.25, 3441956, 2848559, 0, 0
2016/1/19, 00:00:00, 1836.00, 1873.75, 1822.50, 1839.25, 2796679, 2841234, 0, 0
2016/1/20, 00:00:00, 1838.00, 1844.75, 1770.50, 1821.25, 3929776, 2867832, 0, 0
2016/1/21, 00:00:00, 1821.00, 1849.50, 1802.50, 1827.25, 2729407, 2850850, 0, 0
2016/1/22, 00:00:00, 1824.75, 1868.50, 1822.00, 1865.50, 2106526, 2841461, 0, 0
2016/1/25, 00:00:00, 1865.75, 1870.50, 1822.00, 1836.50, 1640401, 2862213, 0, 0
2016/1/26, 00:00:00, 1838.00, 1866.00, 1817.50, 1862.25, 1780235, 2870149, 0, 0
2016/1/27, 00:00:00, 1851.50, 1876.25, 1830.75, 1841.25, 2113363, 2897826, 0, 0
2016/1/28, 00:00:00, 1846.25, 1868.75, 1832.00, 1847.00, 2254109, 2872487, 0, 0
2016/1/29, 00:00:00, 1845.00, 1899.25, 1842.75, 1896.25, 2406399, 2878549, 0, 0
2016/2/1, 00:00:00, 1896.00, 1906.25, 1878.75, 1897.50, 1748062, 2888962, 0, 0
2016/2/2, 00:00:00, 1894.75, 1895.50, 1855.25, 1863.75, 2102411, 2941058, 0, 0
2016/2/3, 00:00:00, 1861.25, 1878.50, 1831.25, 1874.75, 2841210, 0, 0, 0
2016/2/4, 00:00:00, 1874.00, 1888.50, 1856.50, 1874.00, 2255360, 2940610, 0, 0
2016/2/5, 00:00:00, 1871.50, 1880.75, 1832.00, 1841.50, 2320680, 2998346, 0, 0
2016/2/8, 00:00:00, 1842.50, 1850.75, 1788.00, 1818.25, 2674512, 3020294, 0, 0
2016/2/9, 00:00:00, 1816.00, 1830.00, 1792.00, 1814.50, 2792208, 3002017, 0, 0
2016/2/10, 00:00:00, 1816.25, 1844.00, 1804.75, 1813.00, 2359881, 3001438, 0, 0
2016/2/11, 00:00:00, 1808.50, 1813.50, 1768.75, 1790.75, 3203999, 3021157, 0, 0
2016/2/12, 00:00:00, 1793.50, 1827.00, 1788.75, 1824.50, 2018154, 2994392, 0, 0
2016/2/16, 00:00:00, 1831.50, 1859.00, 1831.25, 1855.00, 2034059, 3003822, 0, 0
2016/2/17, 00:00:00, 1854.50, 1894.25, 1847.75, 1889.00, 1854185, 2983644, 0, 0
2016/2/18, 00:00:00, 1893.00, 1899.75, 1877.50, 1882.75, 1615605, 2975816, 0, 0
2016/2/19, 00:00:00, 1883.75, 1889.00, 1864.75, 1880.75, 1616647, 2974705, 0, 0
2016/2/22, 00:00:00, 1877.25, 1910.00, 1874.50, 1902.50, 1425321, 2985993, 0, 0
2016/2/23, 00:00:00, 1900.25, 1904.25, 1880.00, 1882.25, 1600879, 2986569, 0, 0
2016/2/24, 00:00:00, 1880.25, 1900.00, 1853.00, 1896.50, 2315370, 3001982, 0, 0
2016/2/25, 00:00:00, 1899.25, 1917.75, 1886.50, 1916.75, 1844284, 3023219, 0, 0
2016/2/26, 00:00:00, 1915.25, 1935.00, 1907.50, 1909.00, 1876651, 3014453, 0, 0
2016/2/29, 00:00:00, 1909.25, 1922.50, 1892.75, 1895.75, 1826411, 3014983, 0, 0
2016/3/1, 00:00:00, 1894.25, 1944.75, 1887.00, 1944.25, 2035550, 3008297, 0, 0
2016/3/2, 00:00:00, 1942.50, 1951.00, 1932.50, 1949.75, 1821662, 3008594, 0, 0
2016/3/3, 00:00:00, 1948.00, 1958.75, 1941.00, 1956.75, 1555391, 3018684, 0, 0
2016/3/4, 00:00:00, 1957.25, 1973.75, 1950.25, 1961.25, 2247812, 3012243, 0, 0
2016/3/7, 00:00:00, 1960.75, 1970.75, 1950.75, 1965.25, 1633347, 3005808, 0, 0
