Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2015/8/31, 00:00:00, 1945.25, 1946.75, 1918.25, 1928.25, 1876279, 3011216, 0, 0
2015/9/1, 00:00:00, 1924.50, 1925.25, 1857.75, 1875.00, 2822050, 3112082, 0, 0
2015/9/2, 00:00:00, 1872.50, 1908.00, 1866.25, 1906.00, 2178629, 3096800, 0, 0
2015/9/3, 00:00:00, 1906.50, 1932.50, 1901.00, 1905.00, 2054305, 3083716, 0, 0
2015/9/4, 00:00:00, 1906.25, 1908.25, 1866.75, 1880.75, 2138986, 3137489, 0, 0
2015/9/8, 00:00:00, 1875.75, 1927.75, 1874.75, 1924.75, 1880634, 3050459, 0, 0
2015/9/9, 00:00:00, 1925.50, 1951.00, 1894.50, 1901.75, 2144217, 2957340, 0, 0
2015/9/10, 00:00:00, 1902.75, 1925.75, 1887.00, 1907.75, 1023035, 806532, 0, 0
2015/9/11, 00:00:00, 1907.50, 1920.50, 1895.50, 1918.25, 1511006, 1269688, 0, 0
2015/9/14, 00:00:00, 1921.00, 1932.25, 1904.50, 1912.00, 1574502, 1747635, 0, 0
2015/9/15, 00:00:00, 1911.50, 1941.00, 1903.25, 1938.00, 2035624, 2385584, 0, 0
2015/9/16, 00:00:00, 1938.25, 1957.00, 1930.75, 1956.00, 1644800, 2665413, 0, 0
2015/9/17, 00:00:00, 1954.50, 1979.75, 1940.00, 1945.25, 2327768, 2813414, 0, 0
2015/9/18, 00:00:00, 1944.50, 1951.00, 1909.25, 1918.50, 2423501, 2876037, 0, 0
2015/9/21, 00:00:00, 1917.25, 1937.00, 1906.50, 1931.00, 1513503, 2862583, 0, 0
2015/9/22, 00:00:00, 1932.25, 1933.00, 1885.75, 1900.00, 1985152, 2876302, 0, 0
2015/9/23, 00:00:00, 1898.50, 1909.75, 1878.50, 1896.50, 1423965, 2872265, 0, 0
2015/9/24, 00:00:00, 1899.75, 1904.25, 1865.25, 1886.75, 2218286, 2864458, 0, 0
2015/9/25, 00:00:00, 1881.25, 1919.00, 1878.25, 1887.25, 2080724, 2818148, 0, 0
2015/9/28, 00:00:00, 1883.50, 1897.75, 1836.75, 1840.00, 2354063, 2885060, 0, 0
2015/9/29, 00:00:00, 1844.25, 1857.75, 1829.00, 1842.50, 2374651, 2896165, 0, 0
2015/9/30, 00:00:00, 1843.00, 1878.50, 1839.25, 1876.75, 2216643, 2867181, 0, 0
2015/10/1, 00:00:00, 1870.50, 1897.50, 1858.25, 1884.75, 2052465, 2866971, 0, 0
2015/10/2, 00:00:00, 1885.00, 1911.75, 1851.00, 1911.00, 2466082, 2898003, 0, 0
2015/10/5, 00:00:00, 1909.00, 1948.00, 1905.25, 1942.75, 1675519, 2895436, 0, 0
2015/10/6, 00:00:00, 1941.00, 1950.25, 1930.50, 1936.50, 1606289, 2894614, 0, 0
2015/10/7, 00:00:00, 1929.00, 1959.25, 1928.50, 1955.25, 1937061, 2884317, 0, 0
2015/10/8, 00:00:00, 1955.75, 1976.75, 1939.00, 1974.50, 1803978, 2917911, 0, 0
2015/10/9, 00:00:00, 1972.00, 1982.00, 1966.75, 1975.50, 1378359, 2905895, 0, 0
2015/10/12, 00:00:00, 1973.25, 1982.00, 1969.75, 1979.00, 804576, 2905112, 0, 0
2015/10/13, 00:00:00, 1980.00, 1982.75, 1959.25, 1962.00, 1518662, 2880221, 0, 0
2015/10/14, 00:00:00, 1959.50, 1969.75, 1950.50, 1952.00, 1780661, 2881542, 0, 0
2015/10/15, 00:00:00, 1953.75, 1987.50, 1953.00, 1987.00, 1731138, 2892169, 0, 0
2015/10/16, 00:00:00, 1986.25, 1994.50, 1980.25, 1993.50, 1362298, 2887889, 0, 0
2015/10/19, 00:00:00, 1992.50, 1996.00, 1982.25, 1995.50, 1306548, 2890340, 0, 0
2015/10/20, 00:00:00, 1994.50, 1999.50, 1986.50, 1988.50, 1276349, 2896843, 0, 0
2015/10/21, 00:00:00, 1987.75, 2002.25, 1975.50, 1976.50, 1791221, 2890408, 0, 0
2015/10/22, 00:00:00, 1978.50, 2024.00, 1976.50, 2021.00, 2099217, 2857210, 0, 0
2015/10/23, 00:00:00, 2022.25, 2042.50, 2021.25, 2034.00, 2067465, 2788563, 0, 0
2015/10/26, 00:00:00, 2034.00, 2036.00, 2025.50, 2030.25, 1184323, 2754513, 0, 0
2015/10/27, 00:00:00, 2031.75, 2032.75, 2019.25, 2028.50, 1243601, 2757750, 0, 0
2015/10/28, 00:00:00, 2030.00, 2053.25, 2023.50, 2052.50, 1888636, 0, 0, 0
2015/10/29, 00:00:00, 2049.00, 2054.50, 2041.25, 2051.00, 1407730, 2779503, 0, 0
2015/10/30, 00:00:00, 2052.75, 2062.75, 2037.75, 2041.75, 1751269, 2748794, 0, 0
2015/11/2, 00:00:00, 2041.00, 2068.00, 2032.25, 2063.50, 1284044, 2774901, 0, 0
2015/11/3, 00:00:00, 2061.25, 2078.25, 2057.00, 2071.00, 1348316, 2764810, 0, 0
2015/11/4, 00:00:00, 2070.50, 2077.75, 2058.50, 2062.75, 1546504, 2767546, 0, 0
2015/11/5, 00:00:00, 2063.50, 2072.75, 2052.00, 2062.00, 1538081, 2773738, 0, 0
2015/11/6, 00:00:00, 2062.75, 2067.00, 2045.50, 2061.75, 1846631, 2780419, 0, 0
2015/11/9, 00:00:00, 2060.00, 2065.75, 2030.00, 2041.00, 1856213, 2816439, 0, 0
2015/11/10, 00:00:00, 2040.25, 2047.00, 2032.50, 2046.00, 1286098, 2826631, 0, 0
2015/11/11, 00:00:00, 2044.50, 2055.25, 2035.75, 2037.00, 1171396, 2810012, 0, 0
2015/11/12, 00:00:00, 2036.50, 2045.50, 2007.50, 2008.50, 1807653, 2804669, 0, 0
2015/11/13, 00:00:00, 2008.50, 2014.00, 1979.50, 1986.50, 2128939, 2819215, 0, 0
2015/11/16, 00:00:00, 1974.50, 2019.00, 1966.50, 2016.00, 1711062, 2803541, 0, 0
2015/11/17, 00:00:00, 2017.00, 2031.50, 2009.50, 2017.00, 1621036, 2771239, 0, 0
2015/11/18, 00:00:00, 2017.75, 2050.50, 2011.00, 2047.75, 1543330, 2788869, 0, 0
2015/11/19, 00:00:00, 2046.25, 2057.25, 2043.25, 2047.25, 1284869, 2790570, 0, 0
2015/11/20, 00:00:00, 2046.25, 2062.50, 2044.00, 2056.75, 1273905, 2751554, 0, 0
2015/11/23, 00:00:00, 2057.75, 2061.00, 2046.25, 2052.25, 976103, 2759407, 0, 0
2015/11/24, 00:00:00, 2051.00, 2059.50, 2033.50, 2052.75, 1517871, 2756429, 0, 0
2015/11/25, 00:00:00, 2052.00, 2060.50, 2050.25, 2056.00, 746319, 2761335, 0, 0
2015/11/27, 00:00:00, 2058.00, 2066.25, 2049.50, 2058.00, 653387, 2763546, 0, 0
2015/11/30, 00:00:00, 2057.50, 2063.00, 2046.50, 2047.75, 1389020, 2764688, 0, 0
2015/12/1, 00:00:00, 2053.50, 2069.50, 2051.50, 2068.00, 1482186, 2759024, 0, 0
2015/12/2, 00:00:00, 2067.50, 2073.00, 2043.00, 2049.50, 1725833, 2741368, 0, 0
2015/12/3, 00:00:00, 2051.25, 2063.25, 2008.00, 2019.25, 2655148, 2748380, 0, 0
2015/12/4, 00:00:00, 2021.25, 2061.00, 2014.75, 2056.50, 2269530, 2668096, 0, 0
2015/12/7, 00:00:00, 2060.25, 2063.50, 2032.50, 2049.00, 1699318, 2642562, 0, 0
2015/12/8, 00:00:00, 2048.00, 2049.50, 2018.25, 2026.75, 2005017, 2624311, 0, 0
2015/12/9, 00:00:00, 2027.50, 2047.75, 2002.25, 2010.00, 2660114, 0, 0, 0
2015/12/10, 00:00:00, 2013.75, 2035.25, 2012.25, 2017.50, 783692, 787824, 0, 0
2015/12/11, 00:00:00, 2019.00, 2024.25, 1972.75, 1977.75, 2345329, 1264033, 0, 0
2015/12/14, 00:00:00, 1978.00, 1996.00, 1959.75, 1986.00, 2652781, 1775616, 0, 0
2015/12/15, 00:00:00, 1989.50, 2022.25, 1986.50, 2013.50, 2156216, 0, 0, 0
2015/12/16, 00:00:00, 2014.00, 2045.25, 2007.50, 2040.25, 2035482, 2448737, 0, 0
2015/12/17, 00:00:00, 2037.25, 2049.25, 1999.25, 2001.25, 2114912, 2525720, 0, 0
2015/12/18, 00:00:00, 2000.50, 2006.25, 1967.50, 1968.50, 2118900, 2570329, 0, 0
2015/12/21, 00:00:00, 1973.75, 1996.00, 1971.75, 1991.50, 1275266, 2561504, 0, 0
2015/12/22, 00:00:00, 1993.50, 2013.00, 1983.75, 2012.50, 1144898, 2542077, 0, 0
2015/12/23, 00:00:00, 2010.50, 2034.25, 2007.25, 2029.50, 1003982, 2512689, 0, 0
2015/12/24, 00:00:00, 2029.25, 2036.25, 2025.50, 2027.75, 325205, 2490347, 0, 0
2015/12/28, 00:00:00, 2027.75, 2031.00, 2011.75, 2025.25, 696448, 2490832, 0, 0
2015/12/29, 00:00:00, 2026.25, 2051.00, 2024.00, 2049.25, 832686, 2496174, 0, 0
2015/12/30, 00:00:00, 2048.50, 2051.50, 2030.00, 2031.00, 720601, 2486459, 0, 0
2015/12/31, 00:00:00, 2031.75, 2034.25, 2006.75, 2012.00, 1029390, 2492297, 0, 0
2016/1/4, 00:00:00, 2014.25, 2020.00, 1956.75, 1985.50, 2216549, 2569569, 0, 0
2016/1/5, 00:00:00, 1985.50, 1993.50, 1968.75, 1988.25, 1688974, 2562248, 0, 0
2016/1/6, 00:00:00, 1987.25, 1989.75, 1947.00, 1962.50, 2237518, 2579137, 0, 0
2016/1/7, 00:00:00, 1964.25, 1967.50, 1905.00, 1909.50, 2969295, 2610790, 0, 0
2016/1/8, 00:00:00, 1913.00, 1941.25, 1886.50, 1888.00, 2694404, 2679953, 0, 0
2016/1/11, 00:00:00, 1885.75, 1905.50, 1869.00, 1890.75, 2490336, 2718509, 0, 0
2016/1/12, 00:00:00, 1890.00, 1916.75, 1875.50, 1901.50, 2428110, 2728789, 0, 0
2016/1/13, 00:00:00, 1899.00, 1923.00, 1854.50, 1858.00, 2899958, 2767647, 0, 0
2016/1/14, 00:00:00, 1860.25, 1904.00, 1847.50, 1891.00, 3045826, 2774821, 0, 0
2016/1/15, 00:00:00, 1890.00, 1896.25, 1825.75, 1851.50, 3441956, 2848559, 0, 0
2016/1/19, 00:00:00, 1846.25, 1884.00, 1832.75, 1849.50, 2796679, 2841234, 0, 0
2016/1/20, 00:00:00, 1848.25, 1855.00, 1780.75, 1831.50, 3929776, 2867832, 0, 0
2016/1/21, 00:00:00, 1831.25, 1859.75, 1812.75, 1837.50, 2729407, 2850850, 0, 0
2016/1/22, 00:00:00, 1835.00, 1878.75, 1832.25, 1875.75, 2106526, 2841461, 0, 0
2016/1/25, 00:00:00, 1876.00, 1880.75, 1832.25, 1846.75, 1640401, 2862213, 0, 0
2016/1/26, 00:00:00, 1848.25, 1876.25, 1827.75, 1872.50, 1780235, 2870149, 0, 0
2016/1/27, 00:00:00, 1861.75, 1886.50, 1841.00, 1851.50, 2113363, 2897826, 0, 0
2016/1/28, 00:00:00, 1856.50, 1879.00, 1842.25, 1857.25, 2254109, 2872487, 0, 0
2016/1/29, 00:00:00, 1855.25, 1909.50, 1853.00, 1906.50, 2406399, 2878549, 0, 0
2016/2/1, 00:00:00, 1906.25, 1916.50, 1889.00, 1907.75, 1748062, 2888962, 0, 0
2016/2/2, 00:00:00, 1905.00, 1905.75, 1865.50, 1874.00, 2102411, 2941058, 0, 0
2016/2/3, 00:00:00, 1871.50, 1888.75, 1841.50, 1885.00, 2841210, 0, 0, 0
2016/2/4, 00:00:00, 1884.25, 1898.75, 1866.75, 1884.25, 2255360, 2940610, 0, 0
2016/2/5, 00:00:00, 1881.75, 1891.00, 1842.25, 1851.75, 2320680, 2998346, 0, 0
2016/2/8, 00:00:00, 1852.75, 1861.00, 1798.25, 1828.50, 2674512, 3020294, 0, 0
2016/2/9, 00:00:00, 1826.25, 1840.25, 1802.25, 1824.75, 2792208, 3002017, 0, 0
2016/2/10, 00:00:00, 1826.50, 1854.25, 1815.00, 1823.25, 2359881, 3001438, 0, 0
2016/2/11, 00:00:00, 1818.75, 1823.75, 1779.00, 1801.00, 3203999, 3021157, 0, 0
2016/2/12, 00:00:00, 1803.75, 1837.25, 1799.00, 1834.75, 2018154, 2994392, 0, 0
