Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2015/4/24, 00:00:00, 2054.75, 2062.00, 2050.25, 2059.00, 958312, 2711119, 0, 0
2015/4/27, 00:00:00, 2060.50, 2067.00, 2047.50, 2052.00, 1210483, 2688678, 0, 0
2015/4/28, 00:00:00, 2051.00, 2059.75, 2035.50, 2059.25, 1476513, 2706583, 0, 0
2015/4/29, 00:00:00, 2058.00, 2059.75, 2037.75, 2046.25, 1739720, 2720143, 0, 0
2015/4/30, 00:00:00, 2045.50, 2049.25, 2017.50, 2026.25, 2026329, 2765711, 0, 0
2015/5/1, 00:00:00, 2030.00, 2049.75, 2027.75, 2048.75, 1022085, 2734463, 0, 0
2015/5/4, 00:00:00, 2049.00, 2062.25, 2045.25, 2056.50, 1000837, 2721947, 0, 0
2015/5/5, 00:00:00, 2056.75, 2059.00, 2028.75, 2031.25, 1590274, 2703366, 0, 0
2015/5/6, 00:00:00, 2032.75, 2041.00, 2008.50, 2021.50, 1756254, 2729348, 0, 0
2015/5/7, 00:00:00, 2022.00, 2035.50, 2004.25, 2031.50, 1437746, 2713209, 0, 0
2015/5/8, 00:00:00, 2032.50, 2060.75, 2031.25, 2055.75, 1379447, 2722856, 0, 0
2015/5/11, 00:00:00, 2057.25, 2060.75, 2043.00, 2045.00, 1147278, 2717411, 0, 0
2015/5/12, 00:00:00, 2045.00, 2048.25, 2026.50, 2042.25, 1483837, 2710825, 0, 0
2015/5/13, 00:00:00, 2043.50, 2053.75, 2038.75, 2041.75, 1341325, 2714341, 0, 0
2015/5/14, 00:00:00, 2043.25, 2065.50, 2039.25, 2064.75, 1104560, 2725106, 0, 0
2015/5/15, 00:00:00, 2064.50, 2070.00, 2060.50, 2066.25, 1023893, 2723990, 0, 0
2015/5/18, 00:00:00, 2066.50, 2076.00, 2059.50, 2073.25, 917101, 2730361, 0, 0
2015/5/19, 00:00:00, 2074.00, 2081.25, 2068.50, 2071.75, 1001397, 2716966, 0, 0
2015/5/20, 00:00:00, 2071.50, 2079.50, 2066.50, 2069.75, 1011268, 2717293, 0, 0
2015/5/21, 00:00:00, 2068.00, 2079.25, 2062.25, 2075.25, 794479, 2724877, 0, 0
2015/5/22, 00:00:00, 2076.50, 2078.25, 2070.00, 2071.75, 765943, 2720027, 0, 0
2015/5/26, 00:00:00, 2071.75, 2074.25, 2043.25, 2052.25, 1589652, 2723908, 0, 0
2015/5/27, 00:00:00, 2053.00, 2071.50, 2048.50, 2068.25, 1290556, 2737526, 0, 0
